respondent_id,h1n1_vaccine,seasonal_vaccine
26947,0.11420694,0.42784354
26948,0.033064783,0.008455217
26949,0.0007710159,0.025494486
26950,0.0005760193,0.7198943
26951,0.07043019,0.45263678
26952,0.906368,0.9627386
26953,0.45210168,0.975479
26954,0.019739926,0.049779028
26955,0.090250134,0.5356149
26956,0.06346291,0.21815154
26957,0.002482444,0.9812783
26958,0.015230566,0.8174656
26959,0.08427295,0.098549634
26960,0.02526936,0.020057678
26961,0.4100741,0.3637891
26962,0.12609011,0.94043505
26963,0.05014038,0.08802521
26964,0.002059728,0.13570386
26965,0.41537836,0.84556115
26966,0.010054022,0.040237308
26967,0.01914072,0.48353413
26968,0.008154184,0.8812802
26969,0.0037127733,0.09144664
26970,0.80972993,0.21730289
26971,0.040452987,0.05179721
26972,0.0059895217,0.00020623207
26973,0.0144248605,0.22746125
26974,0.07022384,0.23695678
26975,0.12776726,0.7581843
26976,0.9601555,0.56839967
26977,0.2689004,0.27221864
26978,0.003071189,0.84720874
26979,0.2649973,0.93043125
26980,0.028307945,0.02042973
26981,0.020991296,0.2030659
26982,0.94350433,0.9238956
26983,0.38311288,0.3374707
26984,0.0083396435,0.04469523
26985,0.04416126,0.058231086
26986,0.0025054514,0.50246495
26987,0.00695616,0.04647717
26988,0.0034064353,0.05023676
26989,0.56880045,0.94669485
26990,0.00020247698,0.097447634
26991,0.009302914,0.27828765
26992,0.39714617,0.45864785
26993,0.018727422,0.7809422
26994,0.0070082247,0.29591632
26995,0.017421216,0.032466143
26996,0.004993558,0.19957906
26997,0.022273153,0.028681993
26998,0.05450788,0.034742504
26999,0.13542551,0.26747063
27000,0.010133952,0.1983436
27001,0.0065797865,0.92109585
27002,0.0007147491,0.40830284
27003,0.0005968511,0.02374357
27004,0.07208747,0.21025354
27005,0.6098239,0.77754974
27006,0.6964207,0.9477032
27007,8.230993e-05,0.056637585
27008,0.07661641,0.031627715
27009,0.034843564,0.0870232
27010,0.0006555319,0.07395801
27011,0.25858825,0.15864843
27012,0.07126376,0.8461199
27013,0.06853005,0.4515288
27014,0.0004949868,0.33501494
27015,0.08539739,0.16854471
27016,0.0065897107,0.28638935
27017,0.44090146,0.8041935
27018,0.006723106,0.13123491
27019,0.9037648,0.92714787
27020,0.20058653,0.31628507
27021,0.14421183,0.80406725
27022,0.004622817,0.025663316
27023,0.0105397105,0.17318723
27024,0.014318377,0.46762574
27025,0.1647459,0.056150496
27026,0.0009458959,0.49047443
27027,0.03715813,0.86053216
27028,0.4115579,0.87127805
27029,0.15815282,0.56052524
27030,0.13534647,0.12626678
27031,0.55854124,0.9698707
27032,0.20077458,0.79401076
27033,0.7077337,0.70582366
27034,0.003137976,0.6713325
27035,0.5558587,0.41941422
27036,0.18905711,0.4489094
27037,0.6897654,0.665402
27038,0.00051650405,0.019301057
27039,0.32400122,0.9324613
27040,0.030483097,0.7324272
27041,0.014931798,0.6885779
27042,0.0058813095,0.4675854
27043,0.22623524,0.8048375
27044,0.0028561354,0.13905805
27045,0.007542908,0.12699035
27046,0.028126746,0.13485327
27047,0.553403,0.17360616
27048,0.11733356,0.33408928
27049,0.02899319,0.9449309
27050,0.011853397,0.6600882
27051,0.03431365,0.19107315
27052,0.0027783215,0.05294776
27053,0.9152441,0.9917053
27054,0.005212337,0.05042702
27055,0.006868422,0.9633042
27056,0.19406149,0.094756424
27057,9.7060165e-06,0.00025990605
27058,0.9758178,0.83426535
27059,0.010543883,0.09050813
27060,0.0013590157,0.16300598
27061,0.008387804,0.19649845
27062,0.004323095,0.26350325
27063,0.01711902,0.6302661
27064,0.023180872,0.11281267
27065,0.027254283,0.8511272
27066,0.036563545,0.4332445
27067,0.54995245,0.89056134
27068,0.5598126,0.83781534
27069,0.84659636,0.96577966
27070,0.0006649196,0.018247515
27071,0.15184674,0.064383835
27072,0.0059669614,0.57706875
27073,0.008379072,0.90498316
27074,0.017976731,0.26552635
27075,0.27284098,0.7753631
27076,0.8330444,0.9705088
27077,0.008925647,0.12330857
27078,0.023026764,0.47296894
27079,0.017620564,0.7940136
27080,0.033841163,0.24953493
27081,0.0075926483,0.8444896
27082,0.040579945,0.44545746
27083,0.17039064,0.33245924
27084,0.9255514,0.6129142
27085,0.0029011667,0.024570793
27086,0.008444011,0.05129212
27087,0.011852562,0.06455979
27088,0.064777136,0.80582356
27089,0.03522989,0.12681276
27090,0.73782456,0.8017578
27091,0.6213273,0.26380807
27092,0.05558768,0.09519839
27093,0.25422907,0.1601938
27094,0.013525575,0.014543384
27095,0.021940827,0.5940733
27096,0.033072054,0.16266423
27097,0.058556437,0.72966933
27098,0.26721057,0.92612743
27099,0.2552262,0.40149355
27100,0.052505404,0.6618378
27101,0.08823654,0.3762815
27102,0.035475403,0.9437918
27103,0.0016100705,0.060709536
27104,0.13347521,0.5819564
27105,0.29369605,0.19022614
27106,0.9406477,0.9916812
27107,0.20120996,0.93748116
27108,0.3091355,0.26856318
27109,0.37210992,0.2331638
27110,0.003148824,0.29857877
27111,0.02908796,0.41309434
27112,0.31467798,0.5524716
27113,0.16749632,0.055079132
27114,0.10925394,0.22201645
27115,0.24471027,0.89875305
27116,0.0046319664,0.98539287
27117,0.005243689,0.043251574
27118,0.108076125,0.55931646
27119,0.012498945,0.11811921
27120,0.06793642,0.9957874
27121,0.001317352,0.9536386
27122,0.0046109557,0.24820766
27123,0.012030631,0.050371736
27124,0.0013423264,0.04734814
27125,2.9336197e-05,0.054368287
27126,0.16025385,0.08169192
27127,0.007615775,0.031012386
27128,0.097405225,0.57418203
27129,0.18541503,0.6688314
27130,0.050316602,0.2199421
27131,0.02176851,0.035040885
27132,0.14752689,0.78919303
27133,0.09515011,0.4126142
27134,0.79860187,0.9895115
27135,0.035833478,0.7185644
27136,0.033931494,0.66587055
27137,0.0502806,0.14939249
27138,0.040198624,0.6710011
27139,0.015339553,0.07690412
27140,0.97259027,0.9888581
27141,0.45170152,0.78754485
27142,0.02162981,0.18670473
27143,0.39942175,0.22844389
27144,0.047136486,0.03861323
27145,0.22521538,0.64203125
27146,0.050885886,0.93899393
27147,0.0084756315,0.27934915
27148,0.0046890676,0.04734412
27149,0.106621265,0.04561454
27150,0.1729806,0.9014569
27151,0.11598268,0.90987146
27152,0.001249969,0.052553028
27153,0.42047057,0.7864215
27154,0.900137,0.8846333
27155,0.11467597,0.75813544
27156,0.00073096156,0.35580364
27157,0.001316458,0.54883647
27158,0.021307081,0.172097
27159,0.010096192,0.16133907
27160,0.044326186,0.53623027
27161,0.63885283,0.5586059
27162,0.0064305663,0.9765765
27163,0.37553877,0.6100321
27164,0.29545826,0.057804793
27165,0.25394687,0.89804405
27166,0.23098013,0.2077994
27167,0.12268898,0.7757349
27168,0.024416953,0.9309629
27169,0.9246932,0.46539512
27170,0.8624822,0.91999626
27171,0.011710465,0.22863957
27172,0.009774148,0.8035464
27173,0.25152785,0.6729319
27174,0.018696427,0.01199311
27175,0.009724021,0.060651273
27176,0.82948065,0.93191445
27177,0.974659,0.9490715
27178,0.020986378,0.16403556
27179,0.055802554,0.19980997
27180,0.0054900944,0.61265785
27181,0.010744482,0.96806765
27182,0.15779746,0.9262717
27183,0.00420326,0.7475676
27184,0.012122452,0.4221895
27185,0.09240362,0.8806516
27186,0.20382178,0.91848356
27187,0.06644082,0.10766783
27188,0.03785485,0.15759775
27189,0.0067393184,0.93841934
27190,0.24848989,0.8139496
27191,0.11645037,0.9724673
27192,0.1799134,0.75602627
27193,0.00013822317,0.029298037
27194,0.030973852,0.11922735
27195,0.0017522275,0.034748673
27196,0.17251271,0.15829003
27197,0.0032482445,0.9043025
27198,0.45837194,0.9766152
27199,0.01616785,0.30889833
27200,0.16076684,0.6457957
27201,0.27858096,0.8897251
27202,0.00042763352,0.057936996
27203,0.005624801,0.078760594
27204,0.00043565035,0.019897014
27205,0.12265143,0.15332446
27206,0.039146572,0.5629171
27207,0.24018961,0.1297403
27208,0.6573733,0.63198656
27209,0.3295012,0.1620444
27210,0.022045404,0.29433972
27211,0.0060577095,0.14049476
27212,0.254631,0.943178
27213,0.26756328,0.4180696
27214,0.005016148,0.050191224
27215,0.057889998,0.5917073
27216,0.13989484,0.90537935
27217,0.363326,0.13380826
27218,0.8102792,0.90536153
27219,0.50753665,0.7218345
27220,0.12721789,0.70331883
27221,0.021247268,0.7190296
27222,0.017008007,0.4338351
27223,0.00073730946,0.91036534
27224,0.052913755,0.76674414
27225,0.36533126,0.08313778
27226,0.00034698844,0.28371447
27227,0.32760692,0.39640656
27228,0.82380563,0.89849484
27229,0.46971738,0.9387239
27230,0.15500504,0.89601344
27231,0.8270819,0.9441344
27232,0.037647158,0.6921357
27233,0.603382,0.24486947
27234,0.013303727,0.041341633
27235,0.93980163,0.9755608
27236,0.03647229,0.9884662
27237,0.79131126,0.9294541
27238,0.5997634,0.8882612
27239,0.17480394,0.17455164
27240,0.023243725,0.31551975
27241,0.04444045,0.13770485
27242,0.0067482293,0.5238456
27243,0.013288677,0.106622726
27244,0.019362897,0.04403639
27245,0.010515034,0.55606693
27246,0.97092086,0.9630151
27247,0.1539923,0.96327066
27248,0.09133729,0.6495194
27249,0.020857006,0.63649434
27250,0.051067114,0.20824164
27251,0.03174582,0.24375722
27252,0.13986054,0.6973838
27253,0.004858762,0.9185735
27254,0.9211744,0.98262465
27255,0.1257475,0.28462893
27256,0.8124697,0.9571831
27257,0.29425734,0.48503837
27258,0.109938085,0.592555
27259,0.21129552,0.76854944
27260,0.018641293,0.19940844
27261,0.17884356,0.96236676
27262,0.011825383,0.7610598
27263,0.035865247,0.02629
27264,0.037407845,0.14572361
27265,0.0004918277,0.055790573
27266,0.02894178,0.151862
27267,0.11047235,0.44325703
27268,0.011117816,0.0001656115
27269,0.78992975,0.49318683
27270,0.0053150654,0.02658549
27271,0.023827702,0.15556845
27272,0.0036081672,0.5711162
27273,0.0027523339,0.10836905
27274,0.108839005,0.3501954
27275,0.28234035,0.24407724
27276,0.0011000931,0.01190868
27277,0.005630046,0.9738548
27278,0.008505583,0.32138085
27279,0.0365479,0.1296474
27280,0.625324,0.42992347
27281,0.00016918778,0.032858342
27282,0.02491495,0.9445538
27283,0.0027143955,0.0313178
27284,0.08067715,0.36233985
27285,0.020107865,0.39586484
27286,0.10550538,0.45217428
27287,0.06991017,0.6013769
27288,0.8362536,0.7880837
27289,0.06811857,0.72491163
27290,0.13603452,0.0803144
27291,0.5816313,0.9138088
27292,0.013240308,0.66724944
27293,0.036183685,0.9117751
27294,0.03669256,0.097480685
27295,0.37736276,0.95839465
27296,0.030150265,0.7983325
27297,0.0098076165,0.7206264
27298,0.0606578,0.29367805
27299,0.37861824,0.7721721
27300,0.011867851,0.7652906
27301,0.009370476,0.010936499
27302,0.30886605,0.8615687
27303,0.010948062,0.11292356
27304,0.03559208,0.80303913
27305,0.0009213984,0.0013170838
27306,0.14028388,0.6917206
27307,0.37311292,0.9703016
27308,0.009622455,0.021993488
27309,0.761981,0.98146427
27310,0.021189094,0.13747063
27311,0.017036885,0.030837506
27312,0.019390792,0.76209724
27313,0.0024592578,0.02501452
27314,0.012228876,0.02552405
27315,0.020441711,0.23294541
27316,0.30513287,0.422865
27317,0.13104457,0.17358708
27318,0.07257342,0.32385623
27319,0.18296292,0.96001995
27320,0.09239957,0.82762027
27321,0.0060710907,0.8886686
27322,0.63993657,0.5338487
27323,0.0031392574,0.13482052
27324,0.010362059,0.43940336
27325,0.9216221,0.9680923
27326,0.0156506,0.2951089
27327,0.19811144,0.12222046
27328,0.34178317,0.24524531
27329,0.028381675,0.14909714
27330,0.0008070767,0.26284838
27331,0.019572973,0.2123462
27332,0.019552618,0.737389
27333,0.93612313,0.8999994
27334,0.004356891,0.016635954
27335,0.03996575,0.10298616
27336,0.012055725,0.08472988
27337,0.3187608,0.8673221
27338,0.24534985,0.36978644
27339,0.07893363,0.16942516
27340,7.2561474e-05,0.15458027
27341,0.25222796,0.516062
27342,0.08652422,0.5771225
27343,0.039093554,0.059604228
27344,0.19125211,0.4038155
27345,0.02303055,0.25817785
27346,0.13805726,0.88088286
27347,0.943079,0.9740125
27348,0.001693815,0.2735126
27349,0.0869624,0.0904018
27350,0.06790596,0.9321972
27351,0.76604605,0.6399895
27352,0.1048581,0.24661702
27353,0.011386335,0.031654388
27354,0.529433,0.8138294
27355,0.029730827,0.22432071
27356,0.60075307,0.84760034
27357,0.0019509792,0.21908152
27358,0.07863137,0.9033165
27359,0.39290947,0.7333916
27360,0.0117895305,0.7256593
27361,0.007841229,0.9299364
27362,0.6067697,0.3615561
27363,0.17766502,0.22722757
27364,0.004540503,0.23585942
27365,0.6307128,0.6628809
27366,0.23015279,0.5272766
27367,0.30585915,0.25055122
27368,0.008324772,0.6397602
27369,0.06098908,0.045860946
27370,0.012289077,0.8026819
27371,0.076952994,0.46683174
27372,0.05939448,0.07402676
27373,0.8969023,0.7520958
27374,0.0005387664,0.25056934
27375,0.057074845,0.6922585
27376,0.43604583,0.46522218
27377,0.14438704,0.5969491
27378,0.07013294,0.13415226
27379,0.007278949,0.07281825
27380,0.021743357,0.91184396
27381,0.00023692846,0.2885775
27382,0.017298818,0.08369914
27383,0.036414266,0.36914158
27384,0.16405487,0.59886163
27385,0.06811264,0.9713258
27386,0.05110547,0.5874379
27387,0.8210367,0.8664558
27388,0.013467222,0.39485785
27389,0.029312968,0.11772376
27390,0.0012125671,0.036617577
27391,0.078737855,0.88135767
27392,0.9555839,0.97212803
27393,4.1050913e-05,0.026088834
27394,0.0007105768,0.13258147
27395,0.65960383,0.92730594
27396,0.0024214983,0.11691859
27397,0.8897866,0.9349489
27398,0.0810307,0.5664987
27399,0.13678452,0.44541612
27400,0.0040684342,0.92611927
27401,0.025365442,0.59072554
27402,0.049786776,0.5953618
27403,0.054820716,0.13784266
27404,0.09326786,0.1125907
27405,0.65867484,0.98448616
27406,0.01095441,0.11935717
27407,0.06651226,0.106461495
27408,0.05040723,0.5626981
27409,0.8621099,0.99320114
27410,0.0062692165,0.09430048
27411,0.09280491,0.38487276
27412,0.2679925,0.8634375
27413,0.03415823,0.5348162
27414,0.6290598,0.57724494
27415,0.014758915,0.0055485666
27416,0.20144418,0.4824655
27417,0.01600638,0.7955834
27418,0.05163595,0.0648936
27419,0.6673273,0.9333091
27420,0.028206646,0.13899714
27421,0.2498959,0.4398346
27422,0.048942924,0.79399955
27423,0.003107369,0.32679367
27424,0.03459993,0.1875309
27425,0.07410374,0.19047704
27426,0.09244332,0.23700488
27427,0.028738499,0.21041471
27428,0.012723297,0.038271785
27429,0.19381922,0.15987644
27430,0.0023263693,0.573062
27431,0.045190364,0.56620735
27432,0.29382914,0.48165914
27433,0.021164149,0.92973834
27434,0.108671725,0.17831194
27435,0.27363932,0.41133115
27436,0.0485124,0.11451444
27437,0.041189402,0.049069196
27438,0.026158065,0.4841018
27439,0.020323157,0.43362203
27440,0.17465276,0.21244621
27441,0.83033156,0.9453194
27442,0.068510264,0.9895148
27443,0.01028496,0.10732162
27444,0.0003234148,0.027657092
27445,0.01793009,0.031388342
27446,0.028573751,0.05149865
27447,0.0056424737,0.184782
27448,0.024924695,0.39489198
27449,0.03862834,0.9188497
27450,0.024745971,0.9636783
27451,0.00511086,0.110272795
27452,0.019650847,0.038391143
27453,0.026265115,0.953199
27454,0.1410467,0.5411379
27455,0.0707666,0.3559534
27456,0.021059155,0.29295534
27457,0.00065895915,0.07317129
27458,0.048428625,0.26845133
27459,0.11239499,0.42409545
27460,0.5551342,0.73105544
27461,0.06331536,0.057640225
27462,0.0028541088,0.24654835
27463,0.03712091,0.29991937
27464,0.2954929,0.78472775
27465,0.79748464,0.9932848
27466,6.771141e-05,0.13370231
27467,0.0046964884,0.34127426
27468,0.019035101,0.63067925
27469,0.011228532,0.48336202
27470,0.8543793,0.727926
27471,0.007831961,0.80371785
27472,0.1726169,0.6137624
27473,0.11175743,0.48523358
27474,0.17007434,0.40815467
27475,0.0020543635,0.018374383
27476,0.004576206,0.51721233
27477,0.15620384,0.13919255
27478,0.02022162,0.92336583
27479,0.0034272969,0.083628416
27480,0.12181407,0.727324
27481,0.7797104,0.7927058
27482,0.36324087,0.18652394
27483,0.74576557,0.85717195
27484,0.06500909,0.5872313
27485,0.002792716,0.8988893
27486,0.02522704,0.19169694
27487,0.07625693,0.8118441
27488,0.7196842,0.95801497
27489,0.98639774,0.9015558
27490,0.0027181208,0.19360438
27491,0.38540745,0.6097089
27492,0.0034705698,0.4898091
27493,0.014826417,0.9808292
27494,0.059622467,0.6241954
27495,0.030291468,0.21016186
27496,0.00088238716,0.07831097
27497,0.068029106,0.0037179291
27498,0.017680734,0.90098923
27499,0.021307021,0.8331319
27500,0.0071762204,0.94867224
27501,0.05668837,0.4035885
27502,0.00930208,0.7816887
27503,0.065123916,0.57659584
27504,0.00043419003,0.004616171
27505,0.0031160414,0.08494112
27506,0.22221568,0.6352838
27507,0.07308447,0.26134342
27508,0.06860995,0.2701663
27509,0.013241619,0.2631015
27510,0.30150178,0.27611795
27511,0.3445552,0.47787094
27512,0.012742758,0.4647635
27513,0.0031433702,0.860085
27514,0.2508875,0.47588757
27515,0.13805309,0.23515216
27516,0.6181776,0.83737314
27517,0.0616242,0.046483964
27518,0.9442545,0.9460092
27519,0.016519725,0.011494875
27520,0.017701328,0.08090812
27521,0.023289382,0.4045277
27522,0.09077978,0.10379329
27523,0.00023934245,0.04736173
27524,0.10813725,0.76656044
27525,0.00661844,0.12833795
27526,0.08850446,0.51828176
27527,0.0033174157,0.9771039
27528,0.0625695,0.76729876
27529,0.3971763,0.8771993
27530,0.016095221,0.006465882
27531,0.1559768,0.047292203
27532,0.0027692318,0.86220866
27533,0.29726565,0.5296448
27534,0.007210821,0.05368799
27535,0.012647539,0.9184284
27536,0.029575944,0.2752189
27537,0.48450926,0.57202464
27538,0.26186344,0.4692143
27539,0.33941963,0.8253114
27540,0.24570107,0.06765014
27541,0.8192884,0.94995224
27542,0.009996951,0.072544605
27543,0.6066555,0.7975476
27544,0.04766038,0.24757975
27545,0.067756385,0.045285344
27546,0.75427854,0.8230664
27547,0.012586355,0.49182245
27548,0.020247668,0.98557377
27549,0.01311034,0.89147496
27550,0.009049207,0.22038358
27551,0.20488298,0.42394674
27552,0.0009429753,0.87075484
27553,0.018439949,0.47158998
27554,0.6634536,0.49001822
27555,0.006197959,0.20208511
27556,0.026598155,0.97306305
27557,0.162036,0.9259077
27558,0.010771364,0.11968529
27559,0.90740174,0.95033604
27560,0.16849497,0.9587369
27561,0.5597699,0.85792726
27562,0.43459028,0.7261901
27563,0.04383388,0.62101483
27564,0.31874752,0.8220626
27565,0.063703984,0.23763275
27566,0.079175234,0.27167743
27567,0.027742922,0.34777027
27568,0.08591905,0.91767263
27569,0.01598987,0.46879023
27570,0.04228559,0.6166574
27571,0.09961218,0.024813443
27572,2.1909003e-05,0.011093527
27573,0.057700247,0.090987146
27574,0.04657945,0.367518
27575,0.2696835,0.2173616
27576,0.0009393096,0.1486012
27577,0.04349518,0.5856577
27578,0.17477831,0.5705106
27579,0.018783063,0.5292726
27580,0.024102211,0.73140866
27581,0.058377773,0.15111035
27582,0.015065342,0.01991567
27583,0.0077933073,0.12233958
27584,0.720767,0.83067423
27585,0.11795473,0.48867655
27586,0.071231425,0.79672843
27587,0.029714793,0.95607984
27588,0.009116858,0.34912717
27589,0.014712125,0.3627761
27590,0.071759045,0.21241808
27591,0.033919245,0.44030833
27592,0.010701239,0.009610057
27593,0.02163145,0.04304245
27594,0.062149376,0.46034503
27595,0.013608277,0.14780208
27596,0.11253661,0.4652703
27597,0.06785932,0.063265234
27598,0.06718078,0.19294092
27599,0.17052144,0.5078986
27600,0.010248095,0.7399289
27601,0.01393652,0.97356236
27602,0.85414517,0.9738191
27603,0.009727806,0.022865474
27604,0.0020000935,0.023143739
27605,0.53334767,0.32236755
27606,0.1784403,0.28254953
27607,0.62676585,0.72652674
27608,0.4132705,0.56255394
27609,0.4926729,0.8755886
27610,0.86061066,0.7330656
27611,0.050368637,0.008502603
27612,0.0004042685,0.31538123
27613,0.86323726,0.98400486
27614,0.10031626,0.4064076
27615,0.25211746,0.96306413
27616,0.006965816,0.030691236
27617,0.13182619,0.45577085
27618,0.2134428,0.50903875
27619,0.3405875,0.2895003
27620,0.31724837,0.5067354
27621,0.035856754,0.3604264
27622,0.79995763,0.922529
27623,0.021157056,0.49173772
27624,0.4251887,0.9003862
27625,0.008592397,0.7500813
27626,0.0030653775,0.051601022
27627,0.93689644,0.92438394
27628,0.012696087,0.9189273
