respondent_id,h1n1_vaccine,seasonal_vaccine
26811,0.0107111335,0.04989475
26812,0.23974013,0.7664639
26813,0.59237456,0.3841613
26814,0.00769341,0.50968295
26815,0.0062887073,0.03973773
26816,0.02467364,0.09433982
26817,0.051786065,0.68600434
26818,0.074623615,0.18782938
26819,0.31192243,0.3089968
26820,0.043695122,0.17028964
26821,0.028595,0.60539764
26822,0.13906318,0.6068832
26823,0.46921146,0.6000811
26824,0.0050630867,0.49604625
26825,0.36221138,0.69705606
26826,0.036056638,0.68953574
26827,0.0061356723,0.079042256
26828,0.07879561,0.5982074
26829,0.8541385,0.95354044
26830,0.02357006,0.73670864
26831,0.074080765,0.85620105
26832,0.041649163,0.80561733
26833,0.012371182,0.28656274
26834,0.057031572,0.41066426
26835,0.25607312,0.90760446
26836,0.24019668,0.76899934
26837,0.09036937,0.020771116
26838,0.13819459,0.49375993
26839,0.056317806,0.4175169
26840,0.09278348,0.12636906
26841,0.44192782,0.7826507
26842,0.0836201,0.1747517
26843,0.0076478124,0.023514211
26844,0.017204076,0.3634556
26845,0.0104727745,0.60929257
26846,0.032690585,0.75702584
26847,0.53556454,0.14296478
26848,0.018354207,0.7166731
26849,0.53702146,0.62098265
26850,0.2487734,0.5503382
26851,0.044924825,0.07295814
26852,0.03022322,0.051243573
26853,0.3479849,0.37956604
26854,0.006915778,0.05552581
26855,0.4514395,0.79273736
26856,0.03622538,0.018575668
26857,0.5068021,0.19651124
26858,0.06952244,0.4813087
26859,0.01873669,0.07208198
26860,0.09661019,0.11468205
26861,0.014023274,0.060439974
26862,0.018745959,0.15340146
26863,0.079743505,0.40967262
26864,0.30014944,0.29663265
26865,0.009553343,0.027516395
26866,0.09024179,0.5580877
26867,0.14246336,0.16458139
26868,0.9086002,0.94180864
26869,0.01775664,0.16351223
26870,0.758276,0.9005157
26871,0.019766033,0.047788918
26872,0.01097405,0.29096755
26873,0.067712426,0.7549736
26874,0.023339868,0.11810833
26875,0.38334283,0.9117377
26876,0.03096056,0.030695945
26877,0.080328524,0.10672182
26878,0.05425626,0.18870384
26879,0.0033209324,0.024973273
26880,0.03743142,0.15341455
26881,0.011651456,0.064560205
26882,0.017029405,0.051121414
26883,0.08769143,0.22986877
26884,0.14859295,0.20088205
26885,0.10362086,0.68197304
26886,0.059876293,0.812431
26887,0.71332765,0.8840153
26888,0.9562446,0.9441931
26889,0.018591464,0.11755642
26890,0.026242346,0.2507458
26891,0.5017802,0.5333853
26892,0.05168432,0.7374281
26893,0.05138603,0.14899874
26894,0.2585296,0.28372782
26895,0.026547164,0.78922266
26896,0.036144108,0.057525456
26897,0.045149326,0.404293
26898,0.074524075,0.4809997
26899,0.008069873,0.023360968
26900,0.17331538,0.2756968
26901,0.017758518,0.24250016
26902,0.13570118,0.9401437
26903,0.077251226,0.040876687
26904,0.07919216,0.2913667
26905,0.2082651,0.77123487
26906,0.016285628,0.24313414
26907,0.0054204464,0.3687783
26908,0.08172727,0.8128319
26909,0.1553767,0.21943507
26910,0.05837083,0.21530777
26911,0.057667047,0.047757953
26912,0.45838898,0.94865084
26913,0.51178634,0.7672677
26914,0.013968855,0.11684039
26915,0.07711041,0.552438
26916,0.012257963,0.2787699
26917,0.0028592944,0.011777878
26918,0.88184,0.9344739
26919,0.1775643,0.58456993
26920,0.006318778,0.078149855
26921,0.17135635,0.88221353
26922,0.01915875,0.7414287
26923,0.20031077,0.58037585
26924,0.830043,0.93081546
26925,0.15399909,0.7608551
26926,0.6060903,0.5016437
26927,0.48611057,0.6883758
26928,0.067775995,0.49861085
26929,0.11765638,0.22352749
26930,0.48314098,0.88533986
26931,0.1333155,0.3665656
26932,0.092422634,0.94836116
26933,0.02705288,0.586895
26934,0.3552453,0.62039566
26935,0.079223454,0.41707355
26936,0.27210122,0.27205762
26937,0.19219384,0.76941425
26938,0.01903063,0.032844275
26939,0.06160438,0.07566571
26940,0.013892561,0.08438474
26941,0.11469039,0.43792146
26942,0.810423,0.87775826
26943,0.038963795,0.5437823
26944,0.019252628,0.13391116
26945,0.027823687,0.5371085
26946,0.04783225,0.6600665
26947,0.27916345,0.62266564
26948,0.023305982,0.05066532
26949,0.008225441,0.0912278
26950,0.0396477,0.5261901
26951,0.07815525,0.26727235
26952,0.9178852,0.9358015
26953,0.7698788,0.9742607
26954,0.0075446367,0.07241288
26955,0.06971547,0.62391293
26956,0.2017833,0.2500664
26957,0.04492557,0.9261824
26958,0.13725856,0.7917073
26959,0.027755797,0.24682578
26960,0.004927844,0.030764788
26961,0.37700364,0.5358807
26962,0.11964142,0.89727825
26963,0.06498206,0.25631228
26964,0.037137598,0.26646876
26965,0.68878764,0.9338398
26966,0.01911211,0.0397422
26967,0.182848,0.4340877
26968,0.060030848,0.85942197
26969,0.039250553,0.12245214
26970,0.8741127,0.3888088
26971,0.11166015,0.2926336
26972,0.01898396,0.045188457
26973,0.036003172,0.1746372
26974,0.21157083,0.36931068
26975,0.15865648,0.75761735
26976,0.9596714,0.64311135
26977,0.16172299,0.45590937
26978,0.01389581,0.8118992
26979,0.43030304,0.6420335
26980,0.022126973,0.09771997
26981,0.031437844,0.23275909
26982,0.864473,0.9072888
26983,0.21437162,0.62102014
26984,0.017312616,0.08858746
26985,0.006810695,0.039165914
26986,0.035817564,0.41708225
26987,0.021699399,0.122672826
26988,0.008942872,0.077382624
26989,0.49416828,0.8301995
26990,0.0042370856,0.09303951
26991,0.07553929,0.3380859
26992,0.38018042,0.39031857
26993,0.048499852,0.8257055
26994,0.15281844,0.4117006
26995,0.05888775,0.43982768
26996,0.33875394,0.29708555
26997,0.00263986,0.02886349
26998,0.008865684,0.032609105
26999,0.22025767,0.47844934
27000,0.028589636,0.33090818
27001,0.015526593,0.7196876
27002,0.02395755,0.31812096
27003,0.0054813027,0.03145939
27004,0.16715941,0.24799502
27005,0.17756975,0.62872016
27006,0.7898091,0.90655696
27007,0.007680416,0.052658826
27008,0.011610359,0.032538533
27009,0.12147483,0.32964996
27010,0.01599592,0.107809365
27011,0.028428674,0.09670371
27012,0.16059223,0.51225597
27013,0.16857812,0.43597758
27014,0.028681517,0.16318497
27015,0.110055536,0.15967909
27016,0.061158568,0.34935835
27017,0.56692284,0.72854817
27018,0.01776874,0.22076753
27019,0.95411575,0.96885574
27020,0.20354101,0.17824617
27021,0.3515136,0.64744717
27022,0.08412233,0.14945564
27023,0.03373632,0.1628719
27024,0.06402978,0.2861242
27025,0.1466941,0.027931482
27026,0.017249048,0.27174544
27027,0.04700467,0.7711071
27028,0.51927567,0.92114127
27029,0.17932013,0.32368654
27030,0.28710788,0.25907934
27031,0.37210461,0.86609924
27032,0.0679279,0.5050365
27033,0.5556321,0.7464945
27034,0.010283411,0.6285396
27035,0.23965979,0.36153483
27036,0.38125587,0.81140244
27037,0.7620647,0.7815459
27038,0.0032477975,0.017705977
27039,0.59190625,0.9055934
27040,0.073382735,0.12073755
27041,0.030274063,0.50674325
27042,0.0176723,0.40538865
27043,0.5426547,0.80029356
27044,0.0014022291,0.020488262
27045,0.039251566,0.4543343
27046,0.04129064,0.08643037
27047,0.5968117,0.29989982
27048,0.07003322,0.3751058
27049,0.10896781,0.82259405
27050,0.060533494,0.53961325
27051,0.17683211,0.26517773
27052,0.032512188,0.20550704
27053,0.9296715,0.95387185
27054,0.012318939,0.07313123
27055,0.031778306,0.84871185
27056,0.02550301,0.032710075
27057,0.0021691918,0.004756272
27058,0.9464673,0.92771214
27059,0.06829333,0.1877015
27060,0.029094785,0.3842233
27061,0.04099828,0.3838985
27062,0.06971905,0.4479769
27063,0.013103336,0.42051572
27064,0.11357632,0.46421695
27065,0.1012139,0.44638896
27066,0.047306538,0.56530255
27067,0.6588256,0.8274598
27068,0.8340452,0.93566597
27069,0.7078531,0.95060897
27070,0.007035792,0.037672758
27071,0.019391805,0.060558766
27072,0.06635252,0.74524426
27073,0.03317073,0.8747971
27074,0.078770936,0.26570684
27075,0.57131654,0.75470394
27076,0.8085519,0.74715227
27077,0.022784173,0.08419597
27078,0.060388267,0.7375557
27079,0.1726284,0.93839157
27080,0.101641536,0.2275947
27081,0.039905757,0.7901186
27082,0.2606945,0.39822316
27083,0.081160665,0.2778924
27084,0.937546,0.7546936
27085,0.0067437887,0.01586911
27086,0.022957742,0.08459693
27087,0.07191113,0.20886189
27088,0.3266602,0.7511386
27089,0.10122007,0.20115712
27090,0.40599966,0.71298385
27091,0.6230345,0.3206063
27092,0.12481737,0.2508247
27093,0.31155667,0.28771687
27094,0.004450351,0.06842044
27095,0.034454614,0.472444
27096,0.03942603,0.1465441
27097,0.35860312,0.5295768
27098,0.39907026,0.89085674
27099,0.28114283,0.5457727
27100,0.038105488,0.79834616
27101,0.06076458,0.6725954
27102,0.17615104,0.8268268
27103,0.0044745803,0.039398372
27104,0.5095214,0.52641493
27105,0.02519399,0.43893674
27106,0.78486764,0.8926804
27107,0.687701,0.79923415
27108,0.15840706,0.24269477
27109,0.06328958,0.20861462
27110,0.021584928,0.21415058
27111,0.057450294,0.4303888
27112,0.24102852,0.49193674
27113,0.08209178,0.2001504
27114,0.12244484,0.16041064
27115,0.7229719,0.85842633
27116,0.047183454,0.91361916
27117,0.010505497,0.05131221
27118,0.064507574,0.49867472
27119,0.058286518,0.2812767
27120,0.20950508,0.9850596
27121,0.02009213,0.6352318
27122,0.012064457,0.18686786
27123,0.07517055,0.12202877
27124,0.007157743,0.06381792
27125,0.011633724,0.050514966
27126,0.338485,0.04956472
27127,0.02117911,0.08787903
27128,0.19827357,0.6379771
27129,0.4551259,0.3949722
27130,0.08014855,0.18259469
27131,0.09905332,0.12998003
27132,0.23132974,0.9285034
27133,0.039366573,0.48168343
27134,0.8077302,0.94766694
27135,0.05927986,0.4093703
27136,0.09371886,0.5079207
27137,0.0975126,0.20131546
27138,0.05216652,0.50016516
27139,0.024527043,0.050252378
27140,0.96176964,0.95028245
27141,0.633783,0.7523265
27142,0.01797396,0.20759568
27143,0.38277853,0.4113097
27144,0.008413494,0.02611214
27145,0.5251295,0.65024793
27146,0.10920879,0.96478575
27147,0.07470718,0.24178824
27148,0.09259024,0.09346911
27149,0.110284686,0.09499243
27150,0.49966565,0.95941854
27151,0.34077078,0.88994145
27152,0.026384324,0.15898567
27153,0.4871302,0.9098041
27154,0.8365469,0.9204713
27155,0.22137412,0.69020736
27156,0.0036103427,0.19351763
27157,0.008393437,0.40318865
27158,0.016773343,0.27950326
27159,0.033625603,0.16775331
27160,0.1304301,0.24347126
27161,0.609529,0.5216511
27162,0.039538354,0.9440035
27163,0.48042932,0.58001816
27164,0.113402754,0.08157304
27165,0.6620872,0.5350076
27166,0.3107472,0.3811263
27167,0.16761592,0.46027607
27168,0.05274871,0.567323
27169,0.5500114,0.60117555
27170,0.55281895,0.8946545
27171,0.016241401,0.20754042
27172,0.11820412,0.87531507
27173,0.29279363,0.4673569
27174,0.025109053,0.036676794
27175,0.016539872,0.07144201
27176,0.7501773,0.9518754
27177,0.95742476,0.9665228
27178,0.054290503,0.2838683
27179,0.076835066,0.25505972
27180,0.12616134,0.30021447
27181,0.03981805,0.8402586
27182,0.355776,0.8963144
27183,0.011339605,0.54322624
27184,0.048276722,0.2753572
27185,0.2527402,0.62991
27186,0.12951332,0.7147624
27187,0.07841712,0.10427037
27188,0.080762684,0.28948247
27189,0.074639946,0.6768301
27190,0.1798366,0.7463815
27191,0.18777746,0.957382
27192,0.23704633,0.6856446
27193,0.0045644343,0.058804423
27194,0.11289328,0.34439296
27195,0.004494399,0.085690916
27196,0.13270769,0.1312699
27197,0.0671258,0.66837025
27198,0.9179784,0.98626006
27199,0.04165432,0.21686721
27200,0.21407175,0.56184757
27201,0.4482293,0.83996177
27202,0.054857492,0.06299305
27203,0.0077522993,0.073361844
27204,0.035966247,0.06115374
27205,0.11520219,0.2336472
27206,0.24709287,0.34209487
27207,0.14386508,0.14123848
27208,0.9307037,0.7794984
27209,0.1840564,0.22016579
27210,0.19228792,0.31535757
27211,0.027450085,0.19669211
27212,0.4448961,0.9585649
27213,0.28662682,0.40527964
27214,0.030444562,0.05630046
27215,0.13779697,0.6972876
27216,0.15338856,0.8858663
27217,0.030567676,0.26374602
27218,0.8424706,0.9640915
27219,0.5721517,0.6288221
27220,0.18033713,0.42339373
27221,0.056940794,0.6443727
27222,0.05022055,0.4504058
27223,0.009056985,0.6957794
27224,0.06772697,0.5795245
27225,0.3906539,0.25836313
27226,0.01922369,0.1504508
27227,0.20624006,0.45563275
27228,0.7047436,0.8889644
27229,0.6915739,0.9352746
27230,0.35483998,0.97984856
27231,0.55428815,0.84867644
27232,0.16391566,0.6301823
27233,0.4968172,0.26469767
27234,0.017225951,0.041849732
27235,0.96742004,0.97197676
27236,0.111338735,0.9432584
27237,0.41278714,0.686769
27238,0.6211942,0.8660327
27239,0.24476713,0.14486676
27240,0.06493926,0.40518433
27241,0.07676843,0.19736093
27242,0.09822208,0.48448548
27243,0.0700098,0.10414529
27244,0.0062539577,0.03805816
27245,0.09618914,0.32519817
27246,0.88488126,0.9552588
27247,0.27097744,0.9427996
27248,0.21117422,0.63007283
27249,0.09600741,0.6267599
27250,0.1360372,0.28188118
27251,0.044679314,0.3211623
27252,0.13178623,0.49761668
27253,0.014917612,0.8267983
27254,0.969828,0.97832096
27255,0.18425661,0.29245126
27256,0.79531586,0.9697867
27257,0.47652844,0.4871044
27258,0.20497894,0.80433154
27259,0.34835356,0.88415253
27260,0.04248339,0.3021287
27261,0.2078734,0.74934125
27262,0.056786865,0.38719323
27263,0.03060785,0.06987995
27264,0.03541112,0.07570949
27265,0.026069373,0.1434887
27266,0.09643489,0.2971169
27267,0.09408891,0.70387083
27268,0.015034914,0.088618964
27269,0.9280298,0.3956188
27270,0.010017335,0.059946746
27271,0.015621722,0.21232194
27272,0.01766175,0.39572585
27273,0.031287193,0.13325658
27274,0.1959545,0.55689883
27275,0.25823298,0.4174716
27276,0.0048110783,0.054355025
27277,0.04428768,0.84349895
27278,0.06304428,0.21437651
27279,0.021858364,0.16492358
27280,0.39101171,0.32023895
27281,0.028958172,0.14259377
27282,0.093222916,0.9156525
27283,0.009622693,0.05003348
27284,0.09866443,0.3329018
27285,0.021743536,0.3085332
27286,0.06916478,0.27553585
27287,0.14714453,0.6667651
27288,0.805735,0.84812194
27289,0.14936852,0.27066857
27290,0.008458316,0.046138227
27291,0.65954894,0.85454345
27292,0.051891565,0.6527567
27293,0.046573788,0.966759
27294,0.035507113,0.04102871
27295,0.41356236,0.9099292
27296,0.12083751,0.8267758
27297,0.06296858,0.79238117
27298,0.0423705,0.23652834
27299,0.37880886,0.73105466
27300,0.07236385,0.9461807
27301,0.0034281015,0.016310692
27302,0.2245898,0.65145147
27303,0.04560253,0.16773555
27304,0.042781293,0.795315
27305,0.01355204,0.025256038
27306,0.24054793,0.5798528
27307,0.75328475,0.77958184
27308,0.13418767,0.12200296
27309,0.7824607,0.97990805
27310,0.0133832395,0.079669625
27311,0.07701561,0.08162841
27312,0.06645617,0.3758528
27313,0.017381579,0.089993864
27314,0.02025643,0.05955729
27315,0.03536576,0.21958822
27316,0.12814623,0.60063654
27317,0.050410092,0.09212139
27318,0.18822524,0.2542253
27319,0.21440655,0.8731951
27320,0.22881094,0.5728246
27321,0.036122024,0.6163045
27322,0.7443377,0.7031998
27323,0.016584247,0.4227568
27324,0.11037746,0.48067695
27325,0.8633102,0.93645203
27326,0.0356476,0.47961208
27327,0.15875646,0.22780189
27328,0.21903422,0.47583845
27329,0.21713644,0.3060189
27330,0.002573043,0.3493972
27331,0.06597638,0.18267596
27332,0.07382792,0.93270695
27333,0.78748155,0.79451466
27334,0.040159434,0.02977997
27335,0.2745145,0.103434
27336,0.099580735,0.11738914
27337,0.28393915,0.7233814
27338,0.3320359,0.45422697
27339,0.12859821,0.26115918
27340,0.0034343004,0.09773561
27341,0.26500648,0.6941316
27342,0.06020844,0.5940992
27343,0.07661319,0.09444022
27344,0.5387559,0.5740012
27345,0.03347054,0.28820682
27346,0.68950665,0.9615896
27347,0.8551475,0.9571891
27348,0.024589181,0.2069475
27349,0.062216073,0.23613754
27350,0.057556868,0.90652984
27351,0.7419675,0.87329966
27352,0.06441617,0.32553184
27353,0.0053429604,0.06071669
27354,0.2744658,0.7514511
27355,0.22445989,0.32266676
27356,0.3726832,0.5102698
27357,0.11847329,0.33161604
27358,0.31701505,0.75885814
27359,0.45979264,0.7983724
27360,0.14847425,0.48202154
27361,0.0127310455,0.88539267
27362,0.35948712,0.5323262
27363,0.07389903,0.20054916
27364,0.022584975,0.40918115
27365,0.406834,0.63993394
27366,0.26722342,0.5589354
27367,0.11272341,0.44267362
27368,0.027445078,0.54539967
27369,0.011984348,0.029141068
27370,0.0061403513,0.8794632
27371,0.10362521,0.3074819
27372,0.05869305,0.17858264
27373,0.93753195,0.78490734
27374,0.022825241,0.21937287
27375,0.0703941,0.9468701
27376,0.5545946,0.2859512
27377,0.13918898,0.6762855
27378,0.07733822,0.15993118
27379,0.022730738,0.1798467
27380,0.037546188,0.930661
27381,0.015394241,0.3721184
27382,0.20333895,0.12576723
27383,0.06490585,0.5752965
27384,0.016997755,0.2970991
27385,0.08849236,0.9375416
27386,0.19024652,0.88055384
27387,0.60303617,0.903692
27388,0.093434244,0.22832426
27389,0.035815448,0.120857865
27390,0.014539242,0.020476282
27391,0.18989545,0.7768148
27392,0.840467,0.8504528
27393,0.0017519295,0.028358221
27394,0.009039462,0.32844174
27395,0.7202126,0.51494044
27396,0.08126369,0.07808182
27397,0.9558531,0.96628165
27398,0.33020154,0.85309666
27399,0.14366367,0.6261187
27400,0.10413703,0.7619476
27401,0.20653069,0.28073937
27402,0.24865699,0.84048533
27403,0.07469705,0.14234495
27404,0.22619194,0.15516266
27405,0.81111073,0.8321531
27406,0.02880311,0.12719557
27407,0.07537186,0.102582276
27408,0.14492536,0.71262616
27409,0.88594294,0.9675296
27410,0.014209479,0.14503235
27411,0.073581904,0.14972448
27412,0.11501098,0.87552595
27413,0.03610581,0.3811019
27414,0.7068255,0.6757102
27415,0.023849428,0.20481265
27416,0.262366,0.3238805
27417,0.28755775,0.62100136
27418,0.48662323,0.13372806
27419,0.6338015,0.9394853
27420,0.030195355,0.09611669
27421,0.36290509,0.4467217
27422,0.10064784,0.65425587
27423,0.042871684,0.29372054
27424,0.09411603,0.47269505
27425,0.16156137,0.34522456
27426,0.14061809,0.3063969
27427,0.037817717,0.25242335
27428,0.024568528,0.18769187
27429,0.53234994,0.14515352
27430,0.038265795,0.5653906
27431,0.074367225,0.47720575
27432,0.32980376,0.5658104
27433,0.15565675,0.9309319
27434,0.13165975,0.27175325
27435,0.39948004,0.74695796
27436,0.011838019,0.075372815
27437,0.09494436,0.13923773
27438,0.012616754,0.1488967
27439,0.3450231,0.34957826
27440,0.17710328,0.17981556
27441,0.84396225,0.9123175
27442,0.16738924,0.8936421
27443,0.05651182,0.1514239
27444,0.012274861,0.02291742
27445,0.0266639,0.03410694
27446,0.17682439,0.08714071
27447,0.05120048,0.23826826
27448,0.12876153,0.5996337
27449,0.22806078,0.9520887
27450,0.06137395,0.86503875
27451,0.0042901933,0.083212316
27452,0.0057528913,0.09975132
27453,0.07736942,0.9384239
27454,0.10222927,0.5345247
27455,0.27512646,0.25130528
27456,0.13701141,0.39127952
27457,0.05093482,0.12389055
27458,0.024688631,0.305349
27459,0.032597244,0.14468434
27460,0.7780165,0.8583886
27461,0.037120163,0.1582649
27462,0.066306144,0.46759692
27463,0.20761582,0.39742908
27464,0.24497178,0.43553814
27465,0.86017203,0.9501964
27466,0.0058060884,0.07037249
27467,0.0106803775,0.2314705
27468,0.021152854,0.41216967
27469,0.048980027,0.58142245
27470,0.72593737,0.8039305
27471,0.074237436,0.6407776
27472,0.2728121,0.4590116
27473,0.2810995,0.2562152
27474,0.29396203,0.43305656
27475,0.012724668,0.029951721
27476,0.040409,0.2878555
27477,0.044076145,0.20248598
27478,0.023885846,0.7337889
27479,0.07709676,0.12271014
27480,0.102780044,0.72433347
27481,0.7769941,0.8091557
27482,0.5410973,0.22888118
27483,0.7150882,0.81639576
27484,0.24086154,0.92442787
27485,0.0062198043,0.66039616
27486,0.18161201,0.22542381
27487,0.22067419,0.91809094
27488,0.74671257,0.89669955
27489,0.9271599,0.76643854
27490,0.0036725104,0.17613563
27491,0.49846914,0.6598301
27492,0.006019622,0.46614194
27493,0.16152671,0.9537846
27494,0.19246876,0.6531355
27495,0.062235147,0.210141
27496,0.018008918,0.12064353
27497,0.060007036,0.016534388
27498,0.04517564,0.59853095
27499,0.124373406,0.90093786
27500,0.098733306,0.86154664
27501,0.062530816,0.32517087
27502,0.0630818,0.7561258
27503,0.06356481,0.5100123
27504,0.0040995777,0.010295123
27505,0.011115968,0.18418226
27506,0.270665,0.8271208
27507,0.056431264,0.22781584
27508,0.2556392,0.33171475
27509,0.033411026,0.39871883
27510,0.71392524,0.27134773
27511,0.102523774,0.4908556
27512,0.049203753,0.19027379
27513,0.083800405,0.46403933
27514,0.24615124,0.4449122
27515,0.6460732,0.36790293
27516,0.6535497,0.8152174
27517,0.0057735145,0.014475852
27518,0.94237,0.95364404
27519,0.0041635334,0.03472218
27520,0.030999899,0.09109032
27521,0.06511721,0.32403427
27522,0.12270114,0.17718413
27523,0.004824698,0.14609253
27524,0.15121406,0.5730534
27525,0.037879944,0.24348465
27526,0.40211967,0.59173065
27527,0.012282491,0.9160384
27528,0.26782227,0.841155
27529,0.1863659,0.83305115
27530,0.06370005,0.07179847
27531,0.032016963,0.031779617
27532,0.069664985,0.94463354
27533,0.39199874,0.475124
27534,0.016303122,0.050895333
27535,0.028935373,0.76749533
27536,0.20775342,0.2844872
27537,0.57072717,0.8061715
27538,0.4420923,0.43590122
27539,0.35617492,0.84456164
27540,0.6405732,0.1399085
27541,0.7879609,0.96416235
27542,0.013454556,0.110795796
27543,0.66370654,0.71025664
27544,0.04805413,0.14005315
27545,0.27601767,0.09024456
27546,0.74374986,0.545422
27547,0.04164976,0.22725055
27548,0.101397574,0.9667164
27549,0.026044756,0.7727821
27550,0.05322826,0.2774905
27551,0.15603265,0.5720498
27552,0.027142435,0.85230416
27553,0.12280217,0.37728027
27554,0.3536393,0.33117676
27555,0.054193765,0.15065628
27556,0.13349152,0.7776873
27557,0.25188214,0.9065763
27558,0.027644783,0.1850017
27559,0.17932317,0.7287942
27560,0.35078788,0.7943982
27561,0.60762715,0.8133347
27562,0.35860604,0.7372036
27563,0.06342885,0.38947812
27564,0.3563323,0.5170233
27565,0.04139182,0.21189421
27566,0.38587216,0.31924188
27567,0.024374902,0.50794214
27568,0.29901397,0.93096864
27569,0.09767467,0.41988108
27570,0.2963079,0.6431453
27571,0.013288826,0.0365538
27572,0.0015814304,0.023248702
27573,0.018516123,0.18765217
27574,0.1861299,0.40559268
27575,0.0011253953,0.09898844
27576,0.0107905865,0.07465109
27577,0.06932294,0.41383263
27578,0.23390898,0.6059809
27579,0.14750022,0.64571077
27580,0.099209845,0.6494374
27581,0.030298531,0.09060821
27582,0.08174729,0.100544155
27583,0.0438942,0.24297339
27584,0.6588699,0.36513022
27585,0.09011987,0.3344887
27586,0.53361607,0.73517615
27587,0.07339212,0.73309416
27588,0.033272058,0.22414318
27589,0.09716898,0.4900658
27590,0.08967996,0.22662586
27591,0.19172639,0.67618763
27592,0.054861993,0.038453043
27593,0.0849092,0.077937186
27594,0.12387398,0.6436251
27595,0.035922945,0.13753673
27596,0.07208687,0.23931849
27597,0.11976707,0.2218821
27598,0.029050231,0.17131573
27599,0.4849364,0.81696033
27600,0.059238702,0.48714876
27601,0.004965365,0.7688285
27602,0.81993484,0.89340836
27603,0.038391978,0.07111889
27604,0.0142223835,0.26550335
27605,0.6328568,0.5014541
27606,0.23960021,0.23870972
27607,0.7197497,0.57029516
27608,0.20236859,0.62358034
27609,0.24162313,0.84300494
27610,0.31003785,0.63586825
27611,0.21391296,0.047083378
27612,0.008680284,0.50979185
27613,0.93938506,0.96862936
27614,0.07875648,0.32677293
27615,0.2277245,0.96754134
27616,0.009311289,0.030363947
27617,0.24458465,0.3274597
27618,0.19179177,0.43060613
27619,0.37559754,0.40375346
27620,0.43024385,0.6349103
27621,0.1774953,0.447475
27622,0.7381184,0.9686501
27623,0.13111237,0.78698313
27624,0.2185669,0.8590853
27625,0.026352078,0.36409378
27626,0.01130563,0.07649243
27627,0.9538773,0.8736417
27628,0.019658327,0.80268574
27629,0.0026911497,0.03690535
27630,0.43680426,0.8291933
27631,0.04772681,0.22330296
27632,0.0050079525,0.12688845
27633,0.61323154,0.72681993
27634,0.1321049,0.16015065
27635,0.09497562,0.39082983
