respondent_id,h1n1_vaccine,seasonal_vaccine
26844,0.023347316309809685,0.3644099235534668
26845,0.029918422922492027,0.7074141502380371
26846,0.03675881028175354,0.8358986973762512
26847,0.42028820514678955,0.11152652651071548
26848,0.024340057745575905,0.6926420331001282
26849,0.7567846179008484,0.658216655254364
26850,0.48306092619895935,0.6196624040603638
26851,0.028987642377614975,0.054755497723817825
26852,0.036234308034181595,0.0637725368142128
26853,0.2811868488788605,0.33682775497436523
26854,0.014637070707976818,0.07932372391223907
26855,0.3539751470088959,0.8350117206573486
26856,0.04223974049091339,0.025869913399219513
26857,0.5516113042831421,0.14193356037139893
26858,0.05265628546476364,0.5687066912651062
26859,0.030550207942724228,0.0617997869849205
26860,0.11039914935827255,0.1316908448934555
26861,0.025815879926085472,0.07808826118707657
26862,0.02571891061961651,0.24988983571529388
26863,0.05338950827717781,0.4179985523223877
26864,0.2783453166484833,0.28276774287223816
26865,0.02804708667099476,0.03616034612059593
26866,0.06417421996593475,0.5655686259269714
26867,0.14394719898700714,0.19561757147312164
26868,0.8973953723907471,0.9150526523590088
26869,0.0326974056661129,0.16030047833919525
26870,0.782543420791626,0.9032241702079773
26871,0.01857701502740383,0.037434279918670654
26872,0.03840556740760803,0.23154424130916595
26873,0.07989684492349625,0.7389361262321472
26874,0.04988013952970505,0.15863612294197083
26875,0.2576974928379059,0.8773416876792908
26876,0.048289768397808075,0.05269921198487282
26877,0.10082584619522095,0.13129812479019165
26878,0.08095496147871017,0.27511510252952576
26879,0.008974281139671803,0.04096228629350662
26880,0.04584673419594765,0.13927333056926727
26881,0.017706774175167084,0.06427185982465744
26882,0.01741170324385166,0.045204516500234604
26883,0.08475816994905472,0.2718067467212677
26884,0.1562223881483078,0.18110200762748718
26885,0.1946570724248886,0.6901020407676697
26886,0.056299418210983276,0.8634048104286194
26887,0.8425546288490295,0.912298858165741
26888,0.9302065372467041,0.9784884452819824
26889,0.023952748626470566,0.12335677444934845
26890,0.07543471455574036,0.2916617691516876
26891,0.7082221508026123,0.7631844878196716
26892,0.047576550394296646,0.6150793433189392
26893,0.02979775331914425,0.09178660809993744
26894,0.22414086759090424,0.2448713332414627
26895,0.032608505338430405,0.7506111860275269
26896,0.033887118101119995,0.03473225235939026
26897,0.07286019623279572,0.5004956722259521
26898,0.09658342599868774,0.6440625190734863
26899,0.025585873052477837,0.057616669684648514
26900,0.10398758947849274,0.21097424626350403
26901,0.025286365300416946,0.29222652316093445
26902,0.21274149417877197,0.8997840881347656
26903,0.1248333603143692,0.07623600959777832
26904,0.07991749048233032,0.33570247888565063
26905,0.2307734191417694,0.8602666258811951
26906,0.021083708852529526,0.29188162088394165
26907,0.006626708433032036,0.5451234579086304
26908,0.07655203342437744,0.8238149881362915
26909,0.11010558158159256,0.15062256157398224
26910,0.062300827354192734,0.24250458180904388
26911,0.05881576985120773,0.06273334473371506
26912,0.49833229184150696,0.9243184924125671
26913,0.7183784246444702,0.8191630244255066
26914,0.025865714997053146,0.11994456499814987
26915,0.08625200390815735,0.5549816489219666
26916,0.021719368174672127,0.2660340368747711
26917,0.008990699425339699,0.03693738952279091
26918,0.9500226378440857,0.9691774845123291
26919,0.10438599437475204,0.5404956340789795
26920,0.011334264650940895,0.07408075779676437
26921,0.08160805702209473,0.9024958610534668
26922,0.03819437697529793,0.7469532489776611
26923,0.2313288003206253,0.4742182493209839
26924,0.8765596151351929,0.9708959460258484
26925,0.17417234182357788,0.8408988118171692
26926,0.5562788844108582,0.47656354308128357
26927,0.6319413185119629,0.7446639537811279
26928,0.07562166452407837,0.5616350173950195
26929,0.12950630486011505,0.24586620926856995
26930,0.569943368434906,0.8561315536499023
26931,0.1539497673511505,0.40645986795425415
26932,0.11760617792606354,0.9557833075523376
26933,0.023532293736934662,0.5744946002960205
26934,0.27425456047058105,0.6012272834777832
26935,0.07468564063310623,0.4290156066417694
26936,0.2734948396682739,0.15620537102222443
26937,0.12538817524909973,0.806563138961792
26938,0.03984929248690605,0.03931932523846626
26939,0.09768780320882797,0.0893268808722496
26940,0.06118518114089966,0.17059198021888733
26941,0.1242603287100792,0.419550359249115
26942,0.7434419989585876,0.854185163974762
26943,0.07275363057851791,0.6670197248458862
26944,0.03677169606089592,0.11841976642608643
26945,0.04361506551504135,0.5967352390289307
26946,0.08838602155447006,0.7828038334846497
26947,0.26949530839920044,0.5979238748550415
26948,0.021804139018058777,0.04019180312752724
26949,0.013162302784621716,0.08956348896026611
26950,0.028044983744621277,0.45226550102233887
26951,0.09242647141218185,0.21678581833839417
26952,0.9196406602859497,0.9524500966072083
26953,0.45795154571533203,0.9321916699409485
26954,0.014841929078102112,0.07459717243909836
26955,0.07041317969560623,0.7233543395996094
26956,0.12958189845085144,0.21417658030986786
26957,0.042613640427589417,0.9536541700363159
26958,0.1943356692790985,0.8317977786064148
26959,0.05184536427259445,0.19194935262203217
26960,0.01718653179705143,0.0393875315785408
26961,0.3770500719547272,0.5018488168716431
26962,0.1108257994055748,0.910679817199707
26963,0.05679076910018921,0.19262848794460297
26964,0.028842264786362648,0.2698390483856201
26965,0.5173171758651733,0.9346264600753784
26966,0.03327768296003342,0.08156580477952957
26967,0.1318141371011734,0.5161492824554443
26968,0.069403737783432,0.8893736004829407
26969,0.05598370358347893,0.09116744250059128
26970,0.8315724730491638,0.5961065292358398
26971,0.11920168995857239,0.1757185310125351
26972,0.013898935168981552,0.029553886502981186
26973,0.03437554091215134,0.172398641705513
26974,0.252785861492157,0.3009427487850189
26975,0.13872718811035156,0.7023762464523315
26976,0.9278760552406311,0.47034168243408203
26977,0.13928855955600739,0.3813810348510742
26978,0.023875029757618904,0.8259151577949524
26979,0.6279561519622803,0.9048885107040405
26980,0.02303403988480568,0.10773446410894394
26981,0.0651482492685318,0.2533668875694275
26982,0.8572355508804321,0.9050365090370178
26983,0.22686967253684998,0.5921116471290588
26984,0.020553186535835266,0.11613549292087555
26985,0.01843350939452648,0.06709650903940201
26986,0.05466897785663605,0.28899717330932617
26987,0.046805042773485184,0.1507972776889801
26988,0.01976078376173973,0.11324502527713776
26989,0.5445433855056763,0.896599292755127
26990,0.015302748419344425,0.07798368483781815
26991,0.1186671033501625,0.3212602436542511
26992,0.4121127724647522,0.3490956425666809
26993,0.039416395127773285,0.7925010919570923
26994,0.18570077419281006,0.3049960434436798
26995,0.15743033587932587,0.43392908573150635
26996,0.4167337119579315,0.3447631299495697
26997,0.016550755128264427,0.04521075263619423
26998,0.02820126712322235,0.05341731384396553
26999,0.2506483197212219,0.4601152241230011
27000,0.051055293530225754,0.2828335464000702
27001,0.035568900406360626,0.8322418928146362
27002,0.014441722072660923,0.26516953110694885
27003,0.012161866761744022,0.030696410685777664
27004,0.14744378626346588,0.33650362491607666
27005,0.37587329745292664,0.8707824945449829
27006,0.7419648170471191,0.9162173271179199
27007,0.013248885050415993,0.04258792847394943
27008,0.04865805059671402,0.054216016083955765
27009,0.08914261311292648,0.25902846455574036
27010,0.014952724799513817,0.07626062631607056
27011,0.04916788265109062,0.08295733481645584
27012,0.14476005733013153,0.4806586802005768
27013,0.11771954596042633,0.36289429664611816
27014,0.028727049008011818,0.28084796667099
27015,0.14983217418193817,0.21219328045845032
27016,0.07607859373092651,0.37112781405448914
27017,0.6310477256774902,0.844914436340332
27018,0.02622634544968605,0.19806815683841705
27019,0.9343375563621521,0.9690043926239014
27020,0.15550944209098816,0.15689989924430847
27021,0.19706550240516663,0.7478799223899841
27022,0.054530706256628036,0.17346537113189697
27023,0.04699810594320297,0.15988342463970184
27024,0.05768238380551338,0.38543274998664856
27025,0.3410472869873047,0.057172711938619614
27026,0.04288715124130249,0.3459550142288208
27027,0.041796695441007614,0.8030948638916016
27028,0.5429621934890747,0.9106128811836243
27029,0.11899266391992569,0.49312543869018555
27030,0.37050682306289673,0.22505667805671692
27031,0.4299408197402954,0.9140837788581848
27032,0.11203841120004654,0.5673948526382446
27033,0.6069311499595642,0.7571455836296082
27034,0.0156969353556633,0.6009362936019897
27035,0.27292105555534363,0.528398871421814
27036,0.3178647458553314,0.8092484474182129
27037,0.6864760518074036,0.7708228826522827
27038,0.01726488210260868,0.03313877806067467
27039,0.5199711322784424,0.8708131313323975
27040,0.07722284644842148,0.17984861135482788
27041,0.030347498133778572,0.6434847116470337
27042,0.035338956862688065,0.5257453918457031
27043,0.47707390785217285,0.7964250445365906
27044,0.012556934729218483,0.054748110473155975
27045,0.04430967569351196,0.48238301277160645
27046,0.04928106069564819,0.11521491408348083
27047,0.58939528465271,0.47735753655433655
27048,0.06493628025054932,0.3891996741294861
27049,0.41135984659194946,0.8815705180168152
27050,0.08241496980190277,0.6412910223007202
27051,0.13042011857032776,0.29242250323295593
27052,0.03955777734518051,0.12774382531642914
27053,0.9256342053413391,0.9582198262214661
27054,0.02446034364402294,0.06058730557560921
27055,0.03748967871069908,0.7715610265731812
27056,0.13399618864059448,0.0739097148180008
27057,0.00592166418209672,0.013745752163231373
27058,0.9352609515190125,0.9496541023254395
27059,0.06621623784303665,0.1290038824081421
27060,0.02741740085184574,0.3139702081680298
27061,0.0407562330365181,0.32559970021247864
27062,0.055639930069446564,0.5662238001823425
27063,0.030892744660377502,0.5047873854637146
27064,0.06951307505369186,0.39897292852401733
27065,0.10250446945428848,0.5325019359588623
27066,0.04739583283662796,0.48963305354118347
27067,0.7260286808013916,0.8496398329734802
27068,0.6973879933357239,0.8657602071762085
27069,0.789926290512085,0.9454287886619568
27070,0.020979396998882294,0.039541278034448624
27071,0.06719747930765152,0.09038299322128296
27072,0.07426895946264267,0.6801559925079346
27073,0.04150460287928581,0.9310429096221924
27074,0.06823038309812546,0.2711206376552582
27075,0.570864737033844,0.7704172134399414
27076,0.8506519198417664,0.7426562309265137
27077,0.03799503669142723,0.09954455494880676
27078,0.08339233696460724,0.8204902410507202
27079,0.10573823750019073,0.8414605855941772
27080,0.08720467984676361,0.1785704642534256
27081,0.041546013206243515,0.8442387580871582
27082,0.19893711805343628,0.33191367983818054
27083,0.08820638060569763,0.3162953853607178
27084,0.8422213196754456,0.8114783763885498
27085,0.0228717103600502,0.04220506548881531
27086,0.025014394894242287,0.14051644504070282
27087,0.06420991569757462,0.16765014827251434
27088,0.16512475907802582,0.6513442397117615
27089,0.1958821564912796,0.251346230506897
27090,0.5363922119140625,0.7388676404953003
27091,0.46287935972213745,0.5361107587814331
27092,0.15423545241355896,0.23498323559761047
27093,0.2706843316555023,0.17817147076129913
27094,0.007626802660524845,0.0720038115978241
27095,0.05841377004981041,0.5754629373550415
27096,0.050686005502939224,0.1528874933719635
27097,0.4775160253047943,0.6263091564178467
27098,0.5863114595413208,0.9053654074668884
27099,0.38812825083732605,0.5394538640975952
27100,0.10549748688936234,0.7394521236419678
27101,0.07075891643762589,0.6099027991294861
27102,0.12722811102867126,0.8718701601028442
27103,0.016817376017570496,0.050399646162986755
27104,0.48739102482795715,0.5201709866523743
27105,0.05297701060771942,0.4411109685897827
27106,0.8290180563926697,0.9043761491775513
27107,0.48457255959510803,0.8302294611930847
27108,0.2328992784023285,0.23739439249038696
27109,0.07615043967962265,0.10958776623010635
27110,0.015765024349093437,0.3020700216293335
27111,0.10293950885534286,0.3706398606300354
27112,0.35204797983169556,0.6685620546340942
27113,0.08239221572875977,0.12331371754407883
27114,0.12494475394487381,0.20184160768985748
27115,0.5160265564918518,0.8962172865867615
27116,0.05456855148077011,0.932270348072052
27117,0.025550488382577896,0.04950575903058052
27118,0.053055234253406525,0.5171380639076233
27119,0.048464272171258926,0.14996293187141418
27120,0.14044664800167084,0.952583909034729
27121,0.017654938623309135,0.8471550345420837
27122,0.01789328083395958,0.22191216051578522
27123,0.07805119454860687,0.1575809121131897
27124,0.025075269863009453,0.06421103328466415
27125,0.011611701920628548,0.028419457376003265
27126,0.21349956095218658,0.1451648622751236
27127,0.03345828503370285,0.08280106633901596
27128,0.18497993052005768,0.5099378228187561
27129,0.3655870854854584,0.5732223987579346
27130,0.1479705274105072,0.2180996984243393
27131,0.11010018736124039,0.11972148716449738
27132,0.23873034119606018,0.8211259841918945
27133,0.06341040879487991,0.545213520526886
27134,0.876928448677063,0.9853827953338623
27135,0.06098322197794914,0.6055650115013123
27136,0.07839804142713547,0.6025867462158203
27137,0.1139397844672203,0.15644094347953796
27138,0.10335547477006912,0.6126920580863953
27139,0.03382625803351402,0.06674513965845108
27140,0.9553277492523193,0.9809035658836365
27141,0.7045203447341919,0.8211120367050171
27142,0.025311999022960663,0.1424914300441742
27143,0.31371867656707764,0.5256341695785522
27144,0.034536637365818024,0.07906531542539597
27145,0.4874304533004761,0.7275159955024719
27146,0.10877393931150436,0.9144575595855713
27147,0.05866110697388649,0.21029894053936005
27148,0.05714855715632439,0.09149480611085892
27149,0.12524548172950745,0.09475507587194443
27150,0.31215792894363403,0.9517887234687805
27151,0.3385063409805298,0.9230116009712219
27152,0.016692083328962326,0.16253642737865448
27153,0.3476458191871643,0.877373993396759
27154,0.6986807584762573,0.8858411908149719
27155,0.2745888829231262,0.6923279762268066
27156,0.013110396452248096,0.20709110796451569
27157,0.01741827093064785,0.6026856303215027
27158,0.027940597385168076,0.30977803468704224
27159,0.03659408912062645,0.12876470386981964
27160,0.09715209156274796,0.22945280373096466
27161,0.5247746109962463,0.7210760712623596
27162,0.04968825727701187,0.9113917350769043
27163,0.4359671473503113,0.3733929991722107
27164,0.10977702587842941,0.13705836236476898
27165,0.7699599266052246,0.8462458848953247
27166,0.2908391058444977,0.38525301218032837
27167,0.134314626455307,0.7239858508110046
27168,0.11580367386341095,0.6687597632408142
27169,0.601152241230011,0.7077058553695679
27170,0.6509451866149902,0.9448541402816772
27171,0.023619133979082108,0.2328016310930252
27172,0.0667685866355896,0.9067385196685791
27173,0.2648095488548279,0.5799442529678345
27174,0.05561613291501999,0.055108435451984406
27175,0.03734533488750458,0.08331800997257233
27176,0.8379639983177185,0.9499673843383789
27177,0.9098682999610901,0.9544824361801147
27178,0.05030784755945206,0.2649972438812256
27179,0.07812029123306274,0.257790744304657
27180,0.0785299614071846,0.2972235679626465
27181,0.042950551956892014,0.8682202696800232
27182,0.3729860186576843,0.8574503064155579
27183,0.023487526923418045,0.6267561912536621
27184,0.031238358467817307,0.40972900390625
27185,0.2776010036468506,0.7945051789283752
27186,0.18854083120822906,0.8269986510276794
27187,0.0787138119339943,0.07952119410037994
27188,0.09230990707874298,0.41614997386932373
27189,0.10657841712236404,0.7284281849861145
27190,0.24439872801303864,0.7717155814170837
27191,0.17689447104930878,0.9745151400566101
27192,0.28927329182624817,0.8100671172142029
27193,0.014046255499124527,0.08340710401535034
27194,0.1485307663679123,0.4074907898902893
27195,0.017311692237854004,0.06576016545295715
27196,0.09152086824178696,0.15312756597995758
27197,0.07881935685873032,0.6669749617576599
27198,0.6874381303787231,0.9398366808891296
27199,0.04224656522274017,0.20327967405319214
27200,0.1608661264181137,0.6324827075004578
27201,0.4947873055934906,0.9073666334152222
27202,0.05309590324759483,0.05634649842977524
27203,0.015277490019798279,0.07238034158945084
27204,0.01846436969935894,0.03374804928898811
27205,0.11535079777240753,0.23792007565498352
27206,0.13606281578540802,0.37831711769104004
27207,0.12594842910766602,0.11500821262598038
27208,0.9165505766868591,0.7484166026115417
27209,0.24781794846057892,0.2923043370246887
27210,0.11974213272333145,0.2435728758573532
27211,0.054619625210762024,0.19957247376441956
27212,0.31199631094932556,0.9317426085472107
27213,0.30956098437309265,0.4727666974067688
27214,0.036465466022491455,0.05857806280255318
27215,0.1501762866973877,0.7039732933044434
27216,0.16506271064281464,0.8970746397972107
27217,0.06160217151045799,0.24149633944034576
27218,0.7486293911933899,0.9156781435012817
27219,0.7377819418907166,0.7914629578590393
27220,0.31598231196403503,0.4818950891494751
27221,0.03701077401638031,0.7401705980300903
27222,0.06970648467540741,0.5903631448745728
27223,0.013717957772314548,0.7863307595252991
27224,0.08523119240999222,0.6309999227523804
27225,0.3662240505218506,0.28057733178138733
27226,0.02201850526034832,0.23875871300697327
27227,0.14671508967876434,0.2731342315673828
27228,0.7386146783828735,0.9072728157043457
27229,0.3848719894886017,0.8236655592918396
27230,0.18329112231731415,0.9674157500267029
27231,0.4259398579597473,0.9399848580360413
27232,0.11001365631818771,0.6984972357749939
27233,0.31891298294067383,0.20980873703956604
27234,0.025716450065374374,0.08528967201709747
27235,0.9538095593452454,0.9674503207206726
27236,0.07583892345428467,0.9608343839645386
27237,0.5313942432403564,0.8181751370429993
27238,0.6968803405761719,0.892410159111023
27239,0.2354661524295807,0.17739921808242798
27240,0.08921930193901062,0.3736291825771332
27241,0.0949527844786644,0.17414161562919617
27242,0.08955388516187668,0.5179228782653809
27243,0.06293225288391113,0.10859078913927078
27244,0.01691255159676075,0.041761524975299835
27245,0.06443633139133453,0.3633325695991516
27246,0.8441670536994934,0.9416335225105286
27247,0.2664700448513031,0.9621680378913879
27248,0.2129441201686859,0.8773366808891296
27249,0.08433568477630615,0.5364357829093933
27250,0.10809008032083511,0.17612648010253906
27251,0.04320788010954857,0.38511839509010315
27252,0.13260945677757263,0.5332846641540527
27253,0.01882665976881981,0.8706470131874084
27254,0.9362908601760864,0.975492000579834
27255,0.15093736350536346,0.32061901688575745
27256,0.8323956727981567,0.9738523960113525
27257,0.40187153220176697,0.45425865054130554
27258,0.37710800766944885,0.8149166107177734
27259,0.2655426263809204,0.797290027141571
27260,0.12822075188159943,0.33684486150741577
27261,0.18310746550559998,0.7546156644821167
27262,0.06222708150744438,0.3970683515071869
27263,0.03400527313351631,0.06662309169769287
27264,0.0332491397857666,0.05379708111286163
27265,0.021348191425204277,0.35390132665634155
27266,0.08805712312459946,0.3430784344673157
27267,0.09058180451393127,0.5321491360664368
27268,0.024502351880073547,0.06207015737891197
27269,0.7716823816299438,0.5602101683616638
27270,0.02241317741572857,0.13368745148181915
27271,0.03939437493681908,0.22394603490829468
27272,0.03441663086414337,0.3790592551231384
27273,0.04198406636714935,0.12952794134616852
27274,0.2013537883758545,0.4600561261177063
27275,0.3344804346561432,0.4730547368526459
27276,0.011470823548734188,0.08332615345716476
27277,0.04273534193634987,0.9159671664237976
27278,0.06747358292341232,0.27585649490356445
27279,0.03763716295361519,0.16470560431480408
27280,0.4961625337600708,0.5389895439147949
27281,0.06011761352419853,0.15423667430877686
27282,0.10662439465522766,0.9164481163024902
27283,0.019600868225097656,0.09047127515077591
27284,0.1610618233680725,0.34322625398635864
27285,0.04839440435171127,0.3542267680168152
27286,0.14324375987052917,0.4556116461753845
27287,0.1507568061351776,0.7519402503967285
27288,0.7715718746185303,0.7852416634559631
27289,0.12935487926006317,0.4214530289173126
27290,0.024971919134259224,0.06679367274045944
27291,0.5005200505256653,0.8077008128166199
27292,0.05268365889787674,0.6947655081748962
27293,0.04701077565550804,0.930494487285614
27294,0.026479678228497505,0.06430966407060623
27295,0.3730655312538147,0.951793372631073
27296,0.09069961309432983,0.783398449420929
27297,0.05405743792653084,0.7929668426513672
27298,0.03961853310465813,0.2658156156539917
27299,0.30041199922561646,0.7529636025428772
27300,0.04666443169116974,0.8854751586914062
27301,0.011210538446903229,0.03341126814484596
27302,0.19913509488105774,0.8174750208854675
27303,0.06431043148040771,0.2211511880159378
27304,0.04432102292776108,0.7893190383911133
27305,0.018714888021349907,0.025534478947520256
27306,0.2415810376405716,0.5847535729408264
27307,0.850687563419342,0.9052442908287048
27308,0.20376978814601898,0.1581861674785614
27309,0.7925978302955627,0.9646302461624146
27310,0.0365435890853405,0.1588524729013443
27311,0.05152277275919914,0.10950669646263123
27312,0.10236106812953949,0.4231027662754059
27313,0.019078195095062256,0.07371484488248825
27314,0.025177964940667152,0.04965274780988693
27315,0.058786120265722275,0.20962966978549957
27316,0.24705597758293152,0.7542679905891418
27317,0.10912672430276871,0.1814112812280655
27318,0.2054254710674286,0.2851027846336365
27319,0.2947964668273926,0.8726192712783813
27320,0.3601589798927307,0.8388186693191528
27321,0.054751329123973846,0.7535954117774963
27322,0.5334877371788025,0.5128375291824341
27323,0.019947288557887077,0.4345586895942688
27324,0.08672523498535156,0.46134090423583984
27325,0.9093185067176819,0.9456821084022522
27326,0.03727910295128822,0.5687539577484131
27327,0.31300240755081177,0.3134769797325134
27328,0.2534114122390747,0.37228187918663025
27329,0.15446388721466064,0.28641918301582336
27330,0.013136864639818668,0.4146558940410614
27331,0.06224286928772926,0.15830974280834198
27332,0.07196193188428879,0.8513607382774353
27333,0.8826659321784973,0.8502122163772583
27334,0.04544612020254135,0.026524750515818596
27335,0.15280114114284515,0.10443521291017532
27336,0.0766022577881813,0.134252667427063
27337,0.3225637972354889,0.8402596712112427
27338,0.36858102679252625,0.5480741262435913
27339,0.1405191421508789,0.29573631286621094
27340,0.008571939542889595,0.1160961464047432
27341,0.2849768102169037,0.6875543594360352
27342,0.0657181367278099,0.6335118412971497
27343,0.046675924211740494,0.06825720518827438
27344,0.5259159803390503,0.5419535040855408
27345,0.04613315686583519,0.21520666778087616
27346,0.4111417829990387,0.9063436985015869
27347,0.9074580073356628,0.9432557225227356
27348,0.041926559060811996,0.23345188796520233
27349,0.07595548033714294,0.21131783723831177
27350,0.0534023679792881,0.9176451563835144
27351,0.8050177097320557,0.8634858727455139
27352,0.0875028446316719,0.3128717839717865
27353,0.022571830078959465,0.059191178530454636
27354,0.32427889108657837,0.8194538950920105
27355,0.17477768659591675,0.1056353896856308
27356,0.5101917386054993,0.7743926048278809
27357,0.0671253651380539,0.329430490732193
27358,0.3814105689525604,0.7268008589744568
27359,0.3234032988548279,0.852711021900177
27360,0.16892006993293762,0.6688516736030579
27361,0.01905500516295433,0.895079493522644
27362,0.36880552768707275,0.47482824325561523
27363,0.08936083316802979,0.19441157579421997
27364,0.05720415711402893,0.3657255470752716
27365,0.3052172362804413,0.7249751091003418
27366,0.18604876101016998,0.663768470287323
27367,0.09640850126743317,0.4260660409927368
27368,0.04142972081899643,0.6233175992965698
27369,0.0272249486297369,0.03953822702169418
27370,0.013794495724141598,0.7729902863502502
27371,0.21833716332912445,0.4414055049419403
27372,0.07417525351047516,0.14182408154010773
